,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,HEADELEV,TAILELEV,ELE_DIFF,curv_plan,curv_prof,aspect,curv,history,COVER_A,COVER_B,COVER_C,COVER_D,GULLY_N,GULLY_Y
1878,1.0,7.8,14.0,29.7823892459,444.704849837,172.8725407666,38.0600513114,-0.0591732474,0.18265811319741423,119.653186,-0.2210733,28.0,1.0,0.0,0.0,1.0,0.0,1.0
1879,0.0,12.4,11.1,52.9531756995,386.2742243974,307.8420434558,2.0,-0.1448017819,0.21254864693118763,126.723259,0.340689,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1880,0.0,35.4,6.7,32.2516256365,107.4331285075,62.2062067367,4.2907604332,0.1423354007,0.17418017472197386,332.763433,0.2947982,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1881,0.0,18.9,23.4,29.2611075057,590.3894374469,478.3836672982,13.9924992904,0.2032026184,0.12837515808807534,241.018179,-0.0270973,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1882,0.0,24.5,18.2,82.1160043732,141.540540183,148.2232944585,16.0769483128,-0.0971759377,0.14091083482140843,125.938337,-0.2189189,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1883,0.0,11.8,5.3,49.9311854159,62.1612839715,201.4356328745,17.2011528115,0.018578885,0.24057304926467893,162.32072,-0.3491755,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1884,0.0,9.5,15.0,25.3738881721,72.4527883118,165.1419829992,33.6446032328,0.0280892609,-0.015220586891481085,188.890717,0.9065749,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1885,0.0,7.0,5.3,16.487422577,405.6451622248,247.8876171489,10.8159103347,-0.1188880498,0.16025047964589337,250.801299,-0.2421406,42.0,0.0,1.0,0.0,0.0,1.0,0.0
1886,1.0,10.8,8.9,38.5185931424,83.2925029224,120.1065328032,3.9008092066,-0.0225051806,0.20534294320577143,251.760202,0.5968075,59.0,0.0,1.0,0.0,0.0,1.0,0.0
1887,0.0,20.1,9.1,32.0342146305,78.0593472264,144.3882541716,7.6890608555,0.2372135476,0.26646546287166234,151.49653,-0.1363194,59.0,0.0,0.0,1.0,0.0,1.0,1.0
1888,0.0,15.9,7.3,17.3277474984,206.2027528921,97.0989360313,35.495668048,-0.0298653972,0.20530621556943832,223.929358,-0.169547,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1889,0.0,22.8,15.2,6.9938917208,360.6197476474,386.897475178,2.0,0.0053400102,0.028974965396766486,248.865533,-0.7347861,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1890,0.0,10.8,5.3,31.600077343,401.4793975428,520.1353265519,29.9412068533,-0.0265292635,0.11248465652287759,244.142873,0.0340913,12.0,0.0,1.0,0.0,0.0,1.0,0.0
1891,0.0,7.7,10.4,19.445082071,131.3604504078,91.3795571952,9.5347631984,0.0212260219,0.07340343195754345,127.307317,-0.2873181,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1892,0.0,18.2,12.3,42.6067056568,9121.9175536614,158.72522343,2.0,0.0271839874,0.029328609642996065,207.660764,0.4356586,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1893,0.0,5.9,11.8,57.9482780621,210.3987245002,343.3211401613,14.2832046975,0.0926429665,-0.10769937306467883,290.533737,-0.2128673,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1894,1.0,7.3,7.4,35.4878904873,157.4471821029,282.7449969955,17.8621577029,-0.1550202178,0.12397291355756562,227.90089,-0.1367668,59.0,1.0,0.0,1.0,0.0,0.0,1.0
1895,1.0,12.6,8.6,41.0338671756,413.253534644,240.7160112486,30.1798863113,-0.2049443353,0.2222386656013037,119.884145,-0.4468177,18.0,0.0,0.0,1.0,0.0,0.0,1.0
1896,1.0,11.5,3.9,4.1,223.9044455175,167.9589063394,14.142517057,-0.3679540774,-0.1427503649371487,75.791412,-0.1494578,15.0,1.0,0.0,0.0,0.0,1.0,0.0
1897,1.0,9.3,7.6,46.9022590084,127.5758541034,211.241628593,12.6168133985,0.1724343445,0.0999025690477798,267.92734,0.0252036,17.0,1.0,0.0,0.0,0.0,1.0,0.0
1898,0.0,12.6,22.0,15.6670876164,97.9929885782,87.6835863595,20.5236791224,0.2003156045,-0.015091201718703194,207.800063,-0.2000941,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1899,0.0,15.6,11.7,41.5252106352,296.7910035664,382.4245566866,2.0,-0.2288468886,-0.1793994681523987,-9745.225813,0.6356003,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1900,2.0,10.6,6.4,29.9729234202,436.1135505157,129.5168400402,28.9173850617,0.0744059865,-0.10677728344828495,82.601787,1.3245753,19.0,1.0,0.0,0.0,0.0,1.0,0.0
1901,0.0,9.9,12.0,49.0187322129,224.2717040313,730.5578141716,4.2622462265,-0.1295625899,-0.018374753302367285,150.74115,-1.2725075,59.0,0.0,1.0,0.0,0.0,1.0,0.0
1902,0.0,15.8,12.0,32.6642487194,539.2019621018,456.4194864181,16.1186924804,-0.012877834,-0.2591825364414055,268.006491,0.0820489,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1903,0.0,9.0,4.4,24.9384136532,227.4280993822,230.7138292954,17.7102210902,0.0810458224,0.15916327938141078,107.479681,0.1518234,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1904,0.0,14.3,5.8,29.6929565759,128.0743850697,264.8158715135,15.5703286843,-0.0154072951,-0.22844720816974684,156.43118,-0.0868906,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1905,1.0,8.6,8.0,33.3477013311,175.1206139859,307.3950114913,26.7896319377,-0.1030433013,-0.012398881403805309,248.012308,-0.0276372,59.0,0.0,1.0,0.0,0.0,1.0,0.0
1906,0.0,22.1,11.8,4.1,94.3520117861,282.116913443,2.0,0.0014008058,0.4746424028693259,268.216307,-0.3847864,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1907,0.0,16.2,9.1,23.5769114223,285.6840509764,279.7153609035,17.8578650961,-0.0100273072,-0.055431856078057964,148.399609,0.2063315,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1908,0.0,10.2,12.3,18.4308096805,182.3923446642,22.9567496679,11.8768387419,0.2494137288,0.1920816407498575,303.426347,-0.0637113,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1909,0.0,11.8,7.2,30.1490209765,138.698049324,215.3949471067,23.1313071336,0.1477351625,-0.10826991026158106,55.954324,-0.2227581,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1910,1.0,9.9,8.1,21.8931005143,263.2948918982,274.8106338045,24.2735269576,-0.47828566,0.10790273964858144,90.093305,0.3387375,60.0,1.0,0.0,0.0,0.0,1.0,0.0
1911,1.0,10.0,10.1,16.2338811426,216.5735302648,79.472144214,31.7343087286,0.2066235045,-0.03988536511927838,213.473938,-0.3808055,16.0,1.0,0.0,0.0,0.0,1.0,0.0
1912,2.0,11.0,8.1,25.7738029281,238.4600002987,276.5874037851,39.513680324,-0.4729557152,0.17714958278605497,153.800161,-0.2064986,15.0,1.0,0.0,0.0,0.0,1.0,0.0
1913,0.0,18.8,26.1,9974.6227229591,414.4310271401,240.1990168302,20.0960516662,0.493345665,0.20686963887476117,211.618692,1.1232023,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1914,2.0,2.7,3.9,39.6488924794,382.2088402344,366.4659953615,37.0684272581,-0.4856851507,0.09688635255911779,199.458132,0.0913229,18.0,1.0,0.0,0.0,0.0,1.0,0.0
1915,1.0,10.9,4.9,65.9234517827,445.4982337522,418.4307284018,18.3256508933,0.0990623952,-0.24125865672138747,272.951496,0.8497157,17.0,1.0,0.0,0.0,0.0,1.0,0.0
1916,0.0,6.9,3.4,26.8399344169,384.7271181527,467.7661003165,19.1927781939,0.0211860101,-0.11834530202179153,74.885548,-0.2684142,14.0,0.0,1.0,0.0,0.0,1.0,0.0
1917,0.0,13.7,26.2,23.4592098814,233.2654421104,298.4868148643,13.0012883248,0.0687699857,0.08754146654462355,199.296988,-0.298943,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1918,0.0,26.8,9.1,10.3230445275,167.1416944726,191.568932878,34.4277856903,0.0139075586,0.06692949098201392,154.175322,-0.0653885,80.0,0.0,0.0,1.0,0.0,0.0,1.0
1919,0.0,6.8,14.0,39.8026988964,392.4095001652,4.6672212033,2.0,-0.0939068062,0.33170955677574016,302.130562,0.0814846,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1920,0.0,20.3,18.4,43.2149203962,97.1833804913,147.3627918218,2.0,0.0306401629,-0.33804464288512925,282.637863,-0.39004,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1921,0.0,9.7,9.5,32.7592239931,133.3188070185,50.7836652089,2.0,-0.0022595286,0.10393214225295039,289.973865,-0.0162665,59.0,1.0,0.0,1.0,0.0,0.0,1.0
1922,0.0,19.4,8.6,29.954829506,61.5397234494,157.2542118992,7.0575060913,-0.1706444394,0.14713928820143804,178.067565,-0.0909399,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1923,0.0,12.3,15.5,14.4734832807,121.413873825,166.9003197441,10.2421516271,-0.0651432414,0.18089369646433304,317.586477,-0.1455957,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1924,1.0,7.8,6.0,59.9265553869,505.4207301874,422.4219560846,24.9377831721,0.4419548214,-0.5447039142465468,247.387965,0.32086,54.0,1.0,0.0,0.0,0.0,1.0,0.0
1925,0.0,8.6,14.7,31.5433455528,221.4830744494,255.5038190732,2.2267220077,0.3346026287,0.19182872665894735,242.509447,0.2132869,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1926,2.0,6.7,7.7,36.2685706687,149.9039027402,84.1296072289,8.1949951248,-0.115336331,-0.14460580091085107,176.031969,0.4421471,55.0,1.0,0.0,0.0,0.0,1.0,0.0
1927,0.0,19.3,34.8,36.8043235593,339.8850939244,269.1904997543,12.432665902,0.0260422541,-0.31815408986852456,204.051436,0.4347571,59.0,0.0,0.0,1.0,1.0,1.0,0.0
1928,0.0,9.6,6.6,37.1317363792,66.6141659171,83.6338939582,20.6836854855,0.0877729951,0.43181766214423034,201.283456,0.1459638,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1929,1.0,4.5,4.1,29.9070306139,68.6089584367,171.6853370335,2.0,-0.0009571721,-0.7186955638942121,141.17189,-0.1519944,13.0,1.0,0.0,0.0,0.0,1.0,0.0
1930,1.0,8.1,6.2,24.1479266148,83.128077309,109.1515344538,25.5294474848,-0.007289148,0.13057585318560294,228.483896,-0.1787005,40.0,0.0,1.0,0.0,0.0,1.0,0.0
1931,0.0,22.8,8.7,20.9193250144,44.2312429338,88.063183884,19.9584564076,-0.1377355102,-0.0003719969500221242,-9839.528013,-0.0376284,59.0,0.0,0.0,0.0,0.0,0.0,1.0
1932,1.0,6.1,4.7,31.7078924077,514.690242625,593.4273049756,24.8763657513,-0.1506647805,0.08929968325000748,216.983516,0.025054,14.0,0.0,1.0,0.0,0.0,1.0,0.0
1933,0.0,22.9,9.8,30.0037171437,335.1693826834,78.9598770839,23.1707866882,0.0770987474,0.0865830131990858,310.079517,0.0267106,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1934,0.0,11.3,11.3,18.3830589302,76.5908953618,172.3423514488,33.9760469768,0.0002087302,0.18073188279778157,-9525.18381,0.6614719,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1935,2.0,7.0,12.0,9.1292520684,206.1670824033,71.0849097463,26.2012372721,0.4621291809,-0.16901822846009623,-9999.0,-0.2810877,33.0,1.0,0.0,0.0,0.0,1.0,0.0
1936,0.0,11.6,7.4,17.8159869222,573.8652390337,551.6342349853,27.8978973052,-0.0992623866,0.004174494135393543,193.99385,-0.4071112,59.0,1.0,0.0,0.0,0.0,1.0,0.0
1937,1.0,8.5,6.1,19.7157471769,150.4800985094,160.9530795832,16.2706506041,0.0387205517,-0.2487835959932459,214.465852,-0.4436388,15.0,1.0,0.0,0.0,0.0,0.0,1.0
1938,1.0,6.5,6.0,49.1062421731,204.1199429525,334.8338586003,8.6617262936,-0.189264657,0.04701003714077352,158.389495,-0.4001208,78.0,0.0,1.0,0.0,1.0,1.0,0.0
1939,1.0,9.5,8.5,31.022355626,531.8004476823,579.8986208458,27.373268725,-0.4535709222,0.0034524007459230434,-9989.375131,0.718555,41.0,1.0,0.0,0.0,0.0,1.0,0.0
1940,0.0,27.6,8.4,42.5583631325,322.2327780713,270.8480415351,22.1541527026,-0.218899575,0.0766939704182094,244.528416,-1.2785312,59.0,0.0,0.0,0.0,0.0,0.0,1.0
1941,0.0,17.7,8.4,44.5520017682,9999.0,450.9861149704,23.9778947724,0.1439038797,-0.09353779975706736,195.842842,-0.285605,59.0,0.0,1.0,1.0,0.0,1.0,0.0
1942,0.0,12.9,19.7,24.5908297853,64.1538745425,85.1817293141,10.7473964044,0.1216749262,0.19624121543232104,144.538176,-0.0712653,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1943,0.0,17.8,12.8,29.1841294922,231.7955203586,232.4466800876,24.0540096711,-0.0065999082,0.30925859905188186,171.002369,-0.1753095,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1944,0.0,6.8,6.5,32.6927823702,621.8764391142,9724.5353795689,10.0000817725,0.0761977148,0.0847757475995293,266.461319,0.0957658,59.0,0.0,0.0,0.0,0.0,1.0,0.0
1945,1.0,9.7,9.2,24.958036255,290.0769961112,133.6442869618,41.7350613542,0.0719268025,-0.47553299711089836,294.888786,0.0932244,54.0,1.0,0.0,0.0,0.0,1.0,0.0
1946,1.0,7.8,8.8,28.6374784993,145.1786492617,150.4305016844,28.5469079137,-0.1227850044,0.12083109923097433,215.658834,0.2627802,18.0,1.0,0.0,0.0,0.0,1.0,0.0
1947,1.0,7.2,8.6,31.8481680136,419.350424622,206.6022799141,21.2271025861,0.2569103867,0.10984876366051115,173.389755,-0.028876,13.0,1.0,0.0,0.0,0.0,1.0,0.0
1948,0.0,7.4,3.3,20.7253046325,76.6309166425,109.166268728,18.9220842381,-0.1501528959,0.08680007858970283,210.971054,-0.0101974,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1949,2.0,7.8,10.2,20.5927561574,188.1426571026,83.1047585442,14.1609056351,0.2434584325,0.17171700165766288,107.470829,-0.1780734,13.0,1.0,0.0,0.0,0.0,0.0,1.0
1950,0.0,9.6,9.7,15.764300003,119.7888011596,162.7714752683,7.2794827834,-0.0326339176,0.03355405070094385,218.215667,-0.1562711,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1951,0.0,16.2,5.4,4.1,367.8282005691,232.2925888678,13.9031213678,0.0529695967,0.18609795528147383,143.224618,-0.5817662,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1952,0.0,6.7,6.3,32.9641403479,240.0251822674,226.9909810008,2.0,-0.0212342652,0.07256166672166878,246.345537,0.5420223,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1953,0.0,10.5,13.8,25.595674528,214.285134989,98.5511873716,17.3627804543,0.3372764108,0.3359296111063439,104.754734,-0.3828042,80.0,0.0,0.0,1.0,0.0,0.0,1.0
1954,1.0,7.4,14.9,18.2472649565,141.0174102227,73.8552851824,2.0,-0.3631828089,0.2666560237724691,144.249435,-0.1469447,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1955,0.0,19.1,8.6,40.558144252,204.7777433986,244.8081813256,2.0,0.1329563016,0.07533846762575822,62.702185,-0.1817799,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1956,0.0,20.3,10.4,30.0794486547,163.3826309729,200.7716996679,2.0,0.136286468,0.1883660335604915,359.774,-0.5603692,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1957,0.0,32.5,14.3,32.7498722614,118.6960092227,106.9374484675,21.2999964363,0.4164067883,0.11065311339225821,-9756.751159,0.3902482,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1958,0.0,11.4,13.4,24.7426112837,119.1439155457,127.2647814916,6.917064232,0.0532421847,-0.35738843078982546,220.495846,0.5183691,59.0,0.0,0.0,0.0,0.0,1.0,1.0
1959,0.0,27.0,8.9,41.9530346798,421.0468124199,415.4804070483,9999.0,0.1958095505,0.10745917407399391,208.062774,-0.1683351,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1960,0.0,4.6,7.8,41.3323434348,545.3469294422,248.6915186818,39.1583946066,-0.0374752211,-0.08892920535774376,203.46005,0.2365147,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1961,0.0,24.9,8.2,38.386371291,327.5440700514,197.7586496528,9.9222764805,0.3674941187,-0.34820377954042425,-9751.375232,0.9217128,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1962,0.0,20.2,19.5,36.3502322322,338.6629693017,411.6260653565,12.6608243702,-0.1456685885,0.09598055655970239,156.510946,0.6085159,59.0,0.0,0.0,1.0,1.0,1.0,0.0
1963,0.0,7.1,6.5,23.4171798594,649.6403190928,9999.0,21.7108916487,0.1305305856,-0.22064359949158074,149.912363,-0.0037182,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1964,2.0,5.7,4.7,41.5528244071,109.8575776923,119.2967299913,34.4430169557,-0.1832139733,0.06774344358963827,218.843848,-0.1441183,26.0,1.0,0.0,0.0,0.0,1.0,0.0
1965,2.0,14.2,5.0,26.3994168583,453.2331830335,395.9374933886,24.1357157939,0.0833026516,-0.058265647006475574,-9954.972312,0.0933091,17.0,0.0,0.0,0.0,0.0,1.0,0.0
1966,0.0,15.6,13.3,42.1654911529,351.6828173028,226.7534392308,13.9741039404,0.2154768133,0.20951460353380416,310.260513,-0.1338662,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1967,0.0,14.1,14.4,30.5289279963,100.0399073318,171.1664116768,6.6040457143,-0.0178825022,0.1635387343231586,175.101637,0.2977339,59.0,0.0,0.0,0.0,0.0,0.0,1.0
1968,0.0,10.1,6.0,25.2211468,120.0792537458,127.7716102451,10.7334204108,0.5028603525,0.18590404440949543,143.40264,-0.0849799,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1969,0.0,17.5,17.8,24.4010088505,291.5581676451,210.7724825054,14.5551379165,0.0847282321,-0.024929290988869257,250.9513,0.7564265,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1970,0.0,8.1,9.9,38.9406773871,149.9005580264,121.267611658,43.5388772193,0.3131649414,0.3281906087716276,96.768206,-0.1963935,17.0,1.0,0.0,1.0,0.0,0.0,1.0
1971,0.0,16.3,9.8,46.4040971872,254.1250893199,119.7665905935,11.8304234364,0.2218178341,0.21275592920272493,204.645797,-0.0982805,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1972,0.0,11.2,18.1,29.7788200862,441.3203915354,9839.0750845379,20.6990075745,-0.0508154972,-0.0881279995648398,305.854232,-0.0506915,59.0,0.0,0.0,0.0,0.0,1.0,0.0
1973,0.0,5.1,5.8,19.918440491,192.7710940131,134.5804359564,10.8733643839,-0.0367912877,-0.02263992172895604,161.296216,-0.0792276,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1974,1.0,10.5,8.3,15.3560322726,232.6482912498,153.7820308398,15.6669541653,0.1412260612,-0.04036218683095282,164.881983,0.1288607,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1975,0.0,11.7,4.8,27.6267308301,464.7541664104,112.8351961587,10.8166942851,0.0296626774,-0.17459560815132463,239.88978,-0.0909508,59.0,0.0,1.0,0.0,0.0,1.0,0.0
1976,2.0,5.3,2.7,60.2453904472,269.3618935707,323.9840649041,25.2658696322,-0.0106901243,0.06666245365762762,279.89326,0.2103034,21.0,1.0,0.0,0.0,0.0,1.0,0.0
1977,1.0,6.2,6.3,34.3828150517,167.1238657861,130.9028458438,10.1546852808,-0.2115424727,0.16283225841283228,66.558255,-0.0710066,14.0,1.0,0.0,0.0,0.0,1.0,0.0
1978,1.0,8.6,4.6,49.6093618601,287.3308895004,261.7553785813,17.0019198452,-0.1245344538,-0.33718680806008045,314.071774,-0.1244489,17.0,0.0,1.0,0.0,0.0,1.0,0.0
1979,2.0,8.1,7.5,42.3053842166,169.9360866967,458.1358254589,27.518583187,-0.1570413529,0.28613749944003514,212.105893,0.8096566,14.0,0.0,1.0,0.0,0.0,1.0,0.0
1980,0.0,16.5,9.8,30.5605253178,174.7357117824,9999.0,15.46268607,0.2623696943,0.026252393781466585,235.529807,0.1123764,59.0,0.0,0.0,1.0,1.0,1.0,0.0
1981,0.0,8.3,8.2,36.4845473266,398.0099757087,182.1925601796,19.8602219956,0.155952305,-0.04989971907014579,-9999.0,0.2672632,18.0,0.0,0.0,0.0,0.0,1.0,0.0
1982,0.0,17.9,18.5,15.6433129687,100.65249866,139.6826245496,2.0,0.3146200838,0.18321314829869745,115.5388,-0.3203634,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1983,1.0,6.2,3.7,30.3054522332,166.4259705649,373.2773455474,51.6452246783,-0.5633068878,0.12169927066012422,204.882351,0.0353104,16.0,1.0,0.0,0.0,0.0,1.0,0.0
1984,0.0,7.9,4.3,26.3253029122,105.4970680676,0.0,24.410284887,-0.0817813221,0.20906328408518304,148.006272,-0.7806227,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1985,0.0,18.1,10.3,9806.6263879857,249.1338136445,420.8441691911,15.6739615194,0.5016195545,0.21959868030582397,171.502979,0.3692264,59.0,0.0,0.0,1.0,0.0,1.0,1.0
1986,0.0,6.2,6.2,28.6215472635,658.1141108942,513.3128401381,13.7269133615,0.2917439444,0.02203539666758253,140.61065,0.6748182,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1987,0.0,8.7,6.2,44.2371950664,426.9900607562,396.4430682285,20.3242577371,0.2090827816,0.04088920104424998,208.472871,-0.3120275,59.0,0.0,1.0,0.0,0.0,1.0,0.0
1988,0.0,15.1,6.6,29.5033385774,153.2325775134,272.4787742872,2.0,0.064837111,-0.0074413229918777885,132.901289,-0.2930095,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1989,1.0,6.2,2.6,20.5839795352,98.9172420998,213.0764693265,5.3456131995,-0.4684237169,0.29658170932096284,288.394927,-0.4897242,12.0,1.0,0.0,0.0,0.0,1.0,0.0
1990,0.0,9.7,16.9,33.8752133622,483.8784995993,690.785264653,24.6612239283,0.081190165,-0.3728990539533618,146.661352,0.140082,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1991,0.0,13.8,10.9,17.8243813726,178.0544612145,119.2602480332,7.2871031963,-0.0828879802,-0.07077312573096028,213.3001,-0.2645513,59.0,0.0,0.0,1.0,0.0,0.0,1.0
1992,1.0,7.8,5.3,44.6187159479,9.9283881436,33.8088031577,17.7466923145,0.2232664661,-0.5409160738509029,240.969853,-0.1139075,17.0,1.0,0.0,0.0,0.0,1.0,0.0
1993,2.0,8.0,7.9,43.7586551063,240.9716743172,135.4590904216,46.8253633193,0.0427520954,0.24753412884930298,237.721614,-0.2981408,17.0,1.0,0.0,0.0,0.0,1.0,0.0
1994,0.0,10.7,6.4,43.2089008184,273.6496411185,161.4969787486,38.9379611178,-0.1055057386,-0.21597241052738983,177.756504,0.4535723,59.0,0.0,1.0,1.0,0.0,1.0,0.0
1995,1.0,6.9,3.5,38.5794771637,193.3798722811,498.8602768893,16.2935126394,-0.4307098402,-0.02941485244910775,241.427612,-0.0633006,14.0,1.0,0.0,0.0,0.0,1.0,1.0
1996,0.0,9.3,10.4,35.4862597761,370.0920982084,181.1001045792,36.421341471,0.2917924147,-0.19446661412167227,197.432695,-0.0308105,59.0,0.0,0.0,0.0,1.0,1.0,0.0
1997,0.0,6.1,11.9,54.0704049054,285.1726685849,471.3511821574,26.0455370597,0.0608173989,-0.6331695555355289,125.550131,-0.2236271,59.0,0.0,1.0,0.0,0.0,1.0,0.0
1998,0.0,5.4,6.0,49.0048673716,380.8539315275,9321.4971747945,9.3923627576,0.0133386646,0.1608511157370863,248.564117,0.9869612,59.0,0.0,0.0,1.0,0.0,1.0,0.0
1999,0.0,7.5,11.2,36.4132755063,590.2825033656,563.0706051694,3.3586652289,0.4033022156,0.060876669287580024,184.541501,-0.0585011,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2000,0.0,10.9,4.6,19.0807922543,505.6805449094,316.7790746171,27.6585852692,-0.4109504083,0.267461048389189,195.357228,-0.2953827,59.0,0.0,0.0,1.0,1.0,1.0,0.0
2001,0.0,7.9,14.3,28.6019816912,456.7854644559,431.8959905204,9999.0,0.0018952464,-0.27525913494915594,272.786607,-0.1861912,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2002,1.0,6.9,7.4,33.4203828732,214.1338415669,112.3630268666,17.325144458,-0.1243606805,0.09723530979067467,62.911873,-0.4087353,29.0,1.0,0.0,0.0,0.0,1.0,0.0
2003,0.0,8.1,13.6,29.8124904681,473.712975536,346.1925397477,6.3301721382,0.1653017795,0.17398670477244405,220.901151,-0.491356,59.0,0.0,0.0,1.0,0.0,0.0,1.0
2004,0.0,8.8,5.7,32.8242306198,101.9838590482,456.2549242214,29.4947693659,-0.064693791,-0.20100259675205673,248.550173,-0.0867834,59.0,1.0,0.0,0.0,0.0,1.0,0.0
2005,0.0,14.1,23.2,46.557067418,579.0344955529,460.5668734665,10.3068328317,-0.0996799523,-0.29161452080051276,121.36864,-0.1536005,59.0,0.0,0.0,1.0,0.0,1.0,0.0
2006,0.0,5.5,9.0,5.6837471728,9999.0,281.3953596078,2.0,0.0452239945,0.17963588113657708,124.008602,-0.2817413,59.0,0.0,0.0,1.0,0.0,1.0,0.0
2007,0.0,10.4,12.0,39.5050045713,466.2586655475,367.9983772465,11.1967164932,-0.2239858849,0.07548236912234126,194.599888,-0.0047046,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2008,0.0,6.6,5.6,36.1544651359,566.8163456564,399.7052670071,15.3466988446,-0.0568265008,-0.1283793855444113,134.511507,1.0510824,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2009,0.0,15.8,12.6,41.6709395972,218.358947445,336.0947614131,25.0505557225,-0.0231011527,0.10129001313937774,121.419771,0.8472759,59.0,0.0,1.0,1.0,0.0,1.0,0.0
2010,0.0,14.9,13.3,20.0154854922,178.6119922987,117.4756686136,4.5550067151,0.5668613134,0.021315348215645707,201.976432,0.1465935,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,0.0,9.1,5.3,59.3002467333,382.1498981484,579.4773625167,12.8868407176,-0.056866766,-0.22683353623274266,89.833916,0.0320565,59.0,0.0,1.0,1.0,0.0,1.0,0.0
2012,0.0,13.0,16.2,30.4533757211,427.9946179949,9999.0,2.0,0.4350222123,-0.06155555219647999,269.943215,0.0572825,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2013,0.0,18.8,17.7,35.3128387192,210.3025737046,476.1748935361,18.7158638351,-0.0933080502,0.008886748206437173,171.298,-0.0535926,59.0,0.0,0.0,1.0,0.0,1.0,0.0
2014,0.0,10.2,8.5,45.0810587811,113.8797077627,67.8060868537,9.127354534,0.1155516643,-0.03695275629123579,170.280912,-0.2306958,59.0,0.0,1.0,0.0,0.0,1.0,0.0
2015,0.0,11.2,8.0,31.8844676789,538.206751747,488.4522042846,2.0,0.1407155205,0.1066059836783208,134.97224,-0.0998948,59.0,0.0,0.0,1.0,0.0,1.0,0.0
2016,0.0,17.6,15.8,40.2770718126,144.6521777767,82.1605073001,2.0,-0.0323517275,0.2870443265147485,346.344905,-0.3953252,59.0,0.0,0.0,0.0,1.0,1.0,0.0
2017,0.0,16.7,5.2,14.6096742391,221.3167927432,183.1784027774,9.8933825477,0.0246687749,0.1316662032441518,150.323462,-0.3515764,59.0,0.0,0.0,1.0,0.0,0.0,1.0
